Date,Year,Month,Max,Min,Precip
1991.08,1991,8,30,19,68.5
1991.09,1991,9,29,17,69.59999847
1991.1,1991,10,31,15,36.09999847
1991.11,1991,11,33,17,18.39999962
1991.12,1991,12,35,20,46.09999847
1992.01,1992,1,34,21,100.9000015
1992.02,1992,2,34,22,116.5
1992.03,1992,3,34,23,148
1992.04,1992,4,32,23,169.8999939
1992.05,1992,5,32,23,152
1992.06,1992,6,31,21,121.1999969
1992.07,1992,7,31,20,84.90000153
1992.08,1992,8,30,19,70.30000305
1992.09,1992,9,30,18,45.90000153
1992.1,1992,10,28,14,29.20000076
1992.11,1992,11,31,17,43.29999924
1992.12,1992,12,32,19,63.79999924
1993.01,1993,1,34,22,93.09999847
1993.02,1993,2,33,21,115.8000031
1993.03,1993,3,33,23,152.8999939
1993.04,1993,4,33,23,163.8999939
1993.05,1993,5,32,22,142.6000061
1993.06,1993,6,33,22,107.3000031
1993.07,1993,7,32,20,65.80000305
1993.08,1993,8,30,17,65.09999847
1993.09,1993,9,29,16,48.59999847
1993.1,1993,10,29,15,32.70000076
1993.11,1993,11,31,16,36.09999847
1993.12,1993,12,33,21,39.70000076
1994.01,1994,1,34,23,100.5
1994.02,1994,2,34,23,104.4000015
1994.03,1994,3,33,23,151.1000061
1994.04,1994,4,33,23,156.1999969
1994.05,1994,5,33,23,148.3000031
1994.06,1994,6,32,22,111.4000015
1994.07,1994,7,32,21,66.09999847
1994.08,1994,8,31,20,76.90000153
1994.09,1994,9,30,18,62.59999847
1994.1,1994,10,30,16,31.39999962
1994.11,1994,11,34,17,30.10000038
1994.12,1994,12,34,21,40.79999924
1995.01,1995,1,35,23,99.09999847
1995.02,1995,2,35,23,106.3000031
1995.03,1995,3,32,23,150.6000061
1995.04,1995,4,33,24,44
1995.05,1995,5,32,23,152.3000031
1995.06,1995,6,32,22,86.30000305
1995.07,1995,7,31,20,52.70000076
1995.08,1995,8,28,18,55.79999924
1995.09,1995,9,29,17,33.20000076
1995.1,1995,10,31,17,28.10000038
1995.11,1995,11,32,17,11.89999962
1995.12,1995,12,35,21,26.70000076
1996.01,1996,1,35,23,91.40000153
1996.02,1996,2,35,23,106.5
1996.03,1996,3,33,23,125.4000015
1996.04,1996,4,33,23,175.3000031
1996.05,1996,5,32,22,98.19999695
1996.06,1996,6,32,21,142.3999939
