Date,Year,Month,Max,Min,Precip
1981.01,1981,1,32,23,209
1981.02,1981,2,31,23,172.5
1981.03,1981,3,30,23,204.1000061
1981.04,1981,4,30,22,228.6000061
1981.05,1981,5,31,23,251.1999969
1981.06,1981,6,31,23,239.1999969
1981.07,1981,7,31,23,213.1000061
1981.08,1981,8,31,23,155.5
1981.09,1981,9,31,22,76.09999847
1981.1,1981,10,32,22,106.4000015
1981.11,1981,11,32,23,168.6000061
1981.12,1981,12,32,23,86.30000305
1982.01,1982,1,32,23,269.6000061
1982.02,1982,2,31,23,137.8000031
1982.03,1982,3,30,23,358.6000061
1982.04,1982,4,30,23,234.6000061
1982.05,1982,5,30,23,369.5
1982.06,1982,6,30,23,271.7000122
1982.07,1982,7,30,23,239.6000061
1982.08,1982,8,31,23,55.40000153
1982.09,1982,9,32,22,83.80000305
1982.1,1982,10,32,23,25.20000076
1982.11,1982,11,33,23,83.09999847
1982.12,1982,12,33,23,60.09999847
1983.01,1983,1,33,23,105.4000015
1983.02,1983,2,31,23,340
1983.03,1983,3,32,24,64.40000153
1983.04,1983,4,32,24,109.5999985
1983.05,1983,5,31,24,331.2000122
1983.06,1983,6,31,24,205.8999939
1983.07,1983,7,32,24,153.5
1983.08,1983,8,31,23,93.19999695
1983.09,1983,9,33,23,114.5
1983.1,1983,10,31,23,116.0999985
1983.11,1983,11,33,23,90.40000153
1983.12,1983,12,32,23,183.5
1984.01,1984,1,32,23,106.5999985
1984.02,1984,2,30,23,302.7999878
1984.03,1984,3,29,22,273.1000061
1984.04,1984,4,29,22,359
1984.05,1984,5,30,23,277
1984.06,1984,6,30,23,352.6000061
1984.07,1984,7,30,23,260.8999939
1984.08,1984,8,31,23,96.59999847
1984.09,1984,9,31,22,104.1999969
1984.1,1984,10,32,23,71.59999847
1984.11,1984,11,32,23,148.3999939
1984.12,1984,12,32,23,146.1999969
1985.01,1985,1,32,23,105.1999969
1985.02,1985,2,30,23,164.6999969
1985.03,1985,3,30,23,257.8999939
1985.04,1985,4,30,22,325.1000061
1985.05,1985,5,31,23,248.6000061
1985.06,1985,6,31,23,149.1000061
1985.07,1985,7,30,23,318
1985.08,1985,8,30,22,149.1000061
1985.09,1985,9,31,22,108.5
1985.1,1985,10,32,22,72
1985.11,1985,11,33,23,64.90000153
1985.12,1985,12,32,23,146.6999969
1986.01,1986,1,31,23,164.5
1986.02,1986,2,30,23,390
1986.03,1986,3,30,23,276.3999939
1986.04,1986,4,30,23,263
1986.05,1986,5,30,23,311.5
1986.06,1986,6,31,23,269.7000122
1986.07,1986,7,31,23,214.3000031
1986.08,1986,8,31,22,112.6999969
1986.09,1986,9,31,22,185
1986.1,1986,10,33,23,10.80000019
1986.11,1986,11,32,23,91.90000153
1986.12,1986,12,32,23,208.5
1987.01,1987,1,31,23,271.7999878
1987.02,1987,2,32,23,231.6999969
1987.03,1987,3,30,23,258.8999939
1987.04,1987,4,31,23,273.7999878
1987.05,1987,5,31,23,275.1000061
1987.06,1987,6,31,22,286
1987.07,1987,7,31,22,199.1999969
1987.08,1987,8,32,22,70.19999695
1987.09,1987,9,34,23,45.29999924
1987.1,1987,10,33,23,77
1987.11,1987,11,34,23,71.30000305
1987.12,1987,12,34,24,56.79999924
1988.01,1988,1,33,23,114.5999985
1988.02,1988,2,33,25,200.8999939
1988.03,1988,3,31,22,282.2000122
1988.04,1988,4,31,23,461.7000122
1988.05,1988,5,32,23,255.8999939
1988.06,1988,6,31,22,277.8999939
