CanESM5-CanOE_370,CNRM-CM6-1_370,CNRM-CM6-1-HR_370,CNRM-ESM2-1_370,GFDL-ESM4_370,INM-CM4-8_370,INM-CM5-0_370,IPSL-CM6A-LR_370,MRI-ESM2-0_370,CanESM5-CanOE_585,CNRM-CM6-1_585,CNRM-CM6-1-HR_585,CNRM-ESM2-1_585,GFDL-ESM4_585,INM-CM4-8_585,INM-CM5-0_585,IPSL-CM6A-LR_585,MRI-ESM2-0_585
8.0239,8.9511,5.937,8.8732,5.9426,11.562,11.624,8.2945,1.9905,4.8308,10.036,11.577,8.9245,10.841,8.752,9.9805,9.2264,2.0173
14.617,12.229,10.368,8.5961,5.793,11.043,8.3059,5.5735,0.80892,5.1219,7.6702,7.2783,6.1156,10.544,8.2094,7.4298,6.4233,0.51228
11.751,6.5186,8.1232,5.9199,5.7255,4.6777,3.962,8.5268,2.2585,8.0986,8.3664,4.6436,5.9366,6.4548,2.3819,2.8476,8.0692,2.4851
4.3551,2.2144,0.88069,2.6735,2.1566,1.158,1.8643,5.3061,1.7685,2.8048,4.808,3.7153,1.0201,1.8111,0.54287,1.5982,3.6753,3.1749
0.30321,0.31814,0.39762,1.3235,0.058247,0.76626,2.3316,1.7045,0.00072207,0.028003,0.36078,0.33935,0.80938,0.010987,0.68233,1.2063,0.96914,0.26037
0.012977,0.26598,0.81981,0.17036,0.030597,1.4744,1.116,2.5259,0.25372,0.0021304,0.84023,0.28891,1.3872,0.046695,2.2521,2.0107,0.99587,0.035902
0.016695,2.0193,0.59894,0.87982,0.71569,1.9079,1.6665,1.1273,1.7798,0.30942,0.95994,0.73931,0.94642,0.27057,1.6873,2.0004,3.723,3.4918
2.5381,1.6019,3.6615,2.6593,1.4065,1.6808,1.9462,4.302,1.1539,2.9746,2.2301,0.98842,1.7538,3.2116,1.4325,1.0987,3.7519,1.9878
2.7179,3.1523,4.1947,3.0071,2.7054,1.1995,1.8199,6.7265,1.6359,5.5995,3.2003,4.3932,3.9314,1.6935,1.4201,1.4149,5.1298,3.3377
5.5504,2.0636,3.2775,3.2622,8.3273,2.3158,3.9978,6.6121,2.4434,13.807,3.2431,3.2645,1.921,2.054,3.7146,3.9485,7.638,1.9055
15.242,5.2014,5.787,3.6231,4.2329,5.5876,6.677,8.1013,4.3171,11.28,4.7207,5.6149,6.8103,5.9433,6.7267,4.096,8.3172,2.0371
11.321,7.6115,7.9638,8.039,8.543,7.7659,8.5233,9.3398,2.2881,15.119,8.4312,6.9895,8.1768,7.1394,10.291,10.573,9.7343,2.7846
6.5291,7.8825,9.509,8.8096,11.554,12.477,11.618,10.964,2.6778,5.6173,10.254,7.7314,8.1278,9.9019,10.45,9.5869,8.5248,1.0281
12.749,9.9732,8.9585,7.7582,6.9415,8.7132,10.373,13.165,2.1366,5.5099,8.0368,8.6081,10.533,5.6216,10.438,8.7463,5.4175,3.7461
6.0813,3.726,7.9479,6.4559,3.6366,2.7115,2.2835,8.9868,2.3351,8.3039,5.1502,6.5274,6.5475,3.7017,3.9484,5.0052,7.9234,2.6395
2.5004,2.4333,2.5494,3.0418,4.0576,0.72329,0.86813,4.2197,3.8169,3.7592,1.8536,1.3182,4.4759,2.362,1.039,1.0686,3.3794,1.3369
0.011639,1.0013,0.67817,1.1725,0.0002749,1.6128,2.3852,2.612,0.00078919,0.12852,1.3342,2.1934,1.9368,0.025702,0.72455,1.077,0.1466,3.36E-18
0.0010905,0.85501,0.26863,1.132,0.0086986,1.1785,2.1433,1.5639,0.0027169,0.00056711,0.71695,0.048196,0.53492,0.27324,1.4748,1.7002,0.54065,0.11832
0.28587,1.4984,1.0351,1.2252,0.22543,1.0212,2.4431,1.631,0.54682,0.091228,1.3444,1.9625,0.89528,0.64506,2.6541,2.7095,4.0381,0.75904
2.084,1.3695,2.0394,1.5516,1.473,1.2017,1.5834,5.0464,0.4858,4.235,1.6746,2.3281,2.258,1.5022,1.4,1.6347,3.8034,1.1896
5.0979,1.6178,2.9556,2.9693,4.5748,0.67585,3.1446,5.9324,1.2448,2.7066,3.0606,2.8132,1.3341,3.6028,0.96622,2.5734,3.875,1.9501
4.8885,5.253,6.068,2.9961,5.2557,2.4174,2.0722,5.1658,2.024,6.1268,7.1334,4.2587,4.7055,4.3258,3.345,4.949,6.438,2.7131
9.5422,5.151,6.245,4.813,7.3157,8.8193,5.3305,7.8367,6.0839,11.729,6.1209,4.2943,2.9275,4.8274,3.1022,7.1736,8.1913,3.4466
7.814,5.428,7.4574,7.8247,19.941,9.9293,12.288,11.405,2.8631,10.117,9.2493,6.4383,6.7549,9.6507,6.5319,8.7493,11.118,3.2809
7.6757,7.8042,7.7252,8.6675,19.394,14.041,13.018,12.771,4.117,6.6492,11.65,6.7821,9.9894,8.3824,11.32,9.6989,7.6355,3.1785
6.156,5.9561,6.4674,7.6371,4.7828,9.7596,7.4386,8.9223,1.4272,5.7892,9.1049,9.1879,8.2172,11.712,7.655,8.1077,5.2798,1.3957
6.2576,6.5524,6.8705,5.1629,4.9144,2.7639,2.7232,7.1712,1.4192,7.4259,6.8312,5.8168,5.2492,10.378,2.6593,2.5538,7.5664,2.9415
3.7797,0.99835,1.0574,1.9328,1.7461,0.97672,1.2744,4.0896,4.0314,3.91,1.6711,3.1997,3.4985,2.0929,0.75911,0.73126,3.4582,2.8938
0.00026878,0.62387,0.1686,0.83838,0.0053137,2.0748,1.2373,1.9248,3.05E-18,0.13675,1.161,0.065415,1.1879,0.03445,1.483,1.5366,0.54999,0.5583
0.000033981,1.048,0.082809,1.5672,0.000060655,1.0855,3.2525,0.71159,0.33404,0.00051796,0.19381,0.89081,1.3067,0.021284,1.2873,2.8278,0.43968,0.33583
0.47889,0.22231,0.34844,0.87022,0.024807,2.2481,2.495,2.4663,0.51979,0.23281,1.4193,0.3386,0.7723,0.34367,1.6812,1.7607,1.765,0.79356
1.6727,1.6026,1.728,2.14,1.8009,2.035,2.183,5.212,0.81671,2.2764,2.9418,3.4632,1.398,1.57,1.555,1.3614,5.9067,2.5713
4.5764,1.3709,3.8367,3.4956,2.5993,2.1002,1.6481,3.5567,0.97975,4.2798,6.9693,2.6512,5.7256,1.7995,2.0556,1.9948,4.4493,1.9764
5.1457,4.0665,4.3478,4.4661,6.3943,2.2419,3.4324,6.9788,5.1022,6.6466,4.0728,2.9478,2.7894,5.7689,2.1296,4.4119,6.871,2.3495
10.915,8.1206,6.0465,7.5139,6.8322,6.6466,7.8376,9.2288,2.752,10.107,3.9035,4.46,5.6589,9.1904,4.3649,6.3766,7.7447,2.7304
15.798,7.5559,6.6091,8.4985,14.632,11.498,11.368,10.023,2.3398,13.202,8.4393,6.0345,6.4377,10.959,8.5589,12.605,8.6723,5.6527
10.904,8.8106,9.1658,8.6447,7.6981,9.3609,11.402,7.5025,2.6962,6.6497,9.7717,8.8879,10.078,9.4106,11.65,12.763,13.622,2.474
6.23,5.202,6.8795,8.4014,7.2821,9.1516,8.5584,8.5567,1.2249,18.989,11.272,10.41,12.9,3.4671,10.332,7.4217,5.2937,0.89692
7.9606,8.4335,8.8403,8.1195,7.1641,3.7974,3.4701,7.5146,1.8825,6.4075,7.0352,5.3254,8.3703,17.568,3.6182,1.8178,6.913,2.093
4.0073,1.3661,3.1824,3.0695,2.9884,1.1294,1.0971,4.9197,1.393,1.5547,4.9667,1.6991,5.0603,1.691,0.55318,1.4907,4.2707,2.4756
0.0095609,0.39929,0.84908,0.17603,0.031906,0.40949,1.5345,0.2475,0.0093525,0.0001685,0.53694,0.20627,1.3793,0.0031868,1.0229,1.0393,1.0046,6.79E-17
0.00043103,0.1503,0.14249,0.62359,0.0011488,1.9459,1.7519,1.6636,0.0001863,0.0016624,0.58058,0.75511,1.0491,0.00081406,1.8145,0.68424,0,0.42558
0.00047269,1.6666,1.0552,0.66375,0.030225,1.174,2.0424,3.6005,1.1729,0.18116,1.238,0.54514,0.58023,0.093131,2.6166,1.5089,2.8275,0.65711
2.3379,1.8809,2.6411,1.0104,2.0465,1.3688,1.7975,5.7614,1.7156,4.3651,1.6633,1.0551,1.4522,1.3362,1.7417,2.0176,4.6221,1.7688
2.4778,4.0783,4.7375,1.4864,2.0691,1.1719,1.1501,4.8633,1.034,2.7352,1.9364,2.0679,1.7852,3.4641,1.6222,2.9759,3.5587,0.63753
10.044,6.1199,2.1193,5.3573,4.7823,2.8795,3.7644,7.0803,2.6725,6.3908,6.1936,4.7188,5.0502,4.5123,3.2859,4.7163,5.7868,3.3045
13.496,6.3284,7.476,6.1057,7.7052,6.7646,7.4016,5.5525,4.3259,6.8614,6.0286,3.2834,2.2055,7.3258,4.3924,8.8384,9.1336,2.2627
14.765,8.09,9.5516,8.4923,9.9864,8.6721,11.766,11.341,6.6874,16.463,7.6989,7.1063,6.7301,7.3894,12.166,13.016,8.3968,2.674
8.3066,8.7885,8.6214,10.578,8.9269,9.8991,10.164,10.009,1.6126,12.865,5.1569,6.194,10.481,21.107,9.1822,13.841,7.9126,0.50611
6.83,9.2551,7.9162,9.6854,4.3255,9.8638,9.2358,4.1885,1.5,16.99,9.4604,5.9028,10.877,6.7557,7.9526,8.3507,4.4197,0.49905
7.4856,7.4268,6.6775,12.532,5.8724,4.1171,2.4945,7.2356,1.7572,10.281,4.9362,6.8248,6.8441,12.008,3.1799,3.2527,8.6462,2.1849
1.8731,1.4137,1.7115,2.4332,4.2977,0.82966,1.914,4.3452,1.1832,1.7271,2.7761,2.4199,2.2846,1.2906,1.3908,1.0024,5.3429,1.9393
0.0069939,1.145,0.48058,1.2019,0.002102,1.2442,1.7005,1.0964,3.28E-18,0.028502,0.61374,1.0976,0.64732,0.00037078,0.80479,1.2591,0.91177,0.32116
0.0022806,1.7519,0.56475,0.32705,0.029924,1.9368,2.1435,1.7533,0.00092427,0.0045722,0.93827,0.16458,1.0843,0.00029638,1.882,1.7865,0.95963,0.88059
0.17804,0.75839,1.7139,1.6107,0.32877,1.9862,2.3492,2.5549,0.55882,0.33651,0.80195,1.614,1.8915,0.031369,1.0471,2.1739,3.3529,0.68819
1.9922,0.92304,2.4653,4.0845,2.8554,1.4139,1.5077,4.2855,1.1025,3.3251,2.8074,1.9323,1.5009,1.5224,1.0904,1.0921,4.4593,2.3945
4.751,5.3311,4.4535,4.622,1.8391,0.78684,4.9447,6.5745,2.1068,2.9128,4.489,2.5005,2.7419,3.2604,0.63546,1.8419,4.0379,1.0559
7.9065,6.6239,4.5956,4.0013,9.7123,3.414,3.5286,7.578,2.2639,3.2985,6.8489,5.7717,3.8384,3.4473,4.3022,4.9229,5.4969,2.229
7.2017,4.7382,4.7935,5.6817,5.7252,5.6249,5.4796,9.0989,7.4153,13.396,6.3709,4.5034,3.5723,11.317,3.6073,7.9844,6.6395,4.9009
9.9152,7.2148,5.0348,10.522,4.5959,11.388,8.5608,8.5809,2.8639,6.7577,8.5526,8.0164,6.8351,5.4701,8.0363,9.0384,5.3316,4.1393
8.2145,6.9275,5.8235,9.0119,12.382,11.335,12.708,8.6083,1.5479,5.2419,10.344,10.497,8.9545,5.366,10.875,11.78,9.088,1.5056
7.1534,9.818,9.4568,8.015,3.4512,7.3588,7.9986,7.1539,1.6546,5.9784,8.59,13.251,7.4135,6.6915,7.6772,9.2149,6.4589,0.89384
7.1711,7.3774,4.1578,8.6699,6.2357,4.2493,2.9663,4.7639,1.6002,7.9982,8.6963,9.0198,4.7748,4.1023,3.6193,4.0972,7.5092,3.4865
2.0472,1.7399,3.0268,1.6412,1.5666,0.56345,0.9301,4.29,2.4839,3.1016,2.1832,3.8213,2.5918,0.9113,0.97395,0.98502,4.0352,2.9185
0.033791,1.6129,0.24681,0.5738,0.044345,1.2002,1.2229,1.4407,0.15757,0.0099251,1.4494,0.63393,1.4355,8.02E-05,1.1444,1.8076,1.1554,0.41303
0.00072372,0.5246,0.15883,1.157,0.0046879,1.1623,1.1399,1.8608,0.00212,0.00010043,0.20677,0.16412,0.76446,0.0016169,1.8983,1.6305,1.206,0.001821
1.167,1.4365,1.2574,0.82039,0.00097623,1.7189,3.3748,3.479,1.1079,0.21051,0.67578,2.9823,0.54072,0.2416,2.2746,3.1878,1.6877,0.033453
1.4379,1.9547,3.4576,3.9223,0.79908,1.6334,2.1782,4.0152,1.9158,1.5417,1.8429,2.1315,1.3895,1.0086,1.3935,1.3734,4.7401,0.61424
4.5709,2.9935,2.5782,3.1525,1.5955,1.3822,2.0025,5.3431,1.3532,3.6247,4.1595,1.334,2.0631,3.215,1.9863,2.7268,4.9552,1.3682
4.396,4.3058,3.9821,2.8004,5.2154,4.0864,3.8786,6.9849,3.5646,8.7343,4.8371,7.1632,2.1732,5.8586,3.4747,3.0803,5.7768,3.489
19.042,8.0735,8.8668,3.933,8.1309,6.8276,5.9859,8.9541,8.2613,8.9365,7.3674,5.3619,4.9833,9.3031,3.8063,4.8144,9.2168,4.1913
9.7469,5.1824,5.4907,6.2289,9.1793,12.719,11.025,6.9042,2.5567,6.4657,9.8688,5.1893,6.6314,15.323,14.067,8.7811,13.435,3.6406
6.9728,6.0983,8.5473,10.362,7.9389,9.5445,12.008,6.4917,0.93188,7.1873,11.825,4.2774,10.371,7.8122,10.05,10.18,4.6304,1.7423
6.5894,9.7178,7.9875,7.2671,11.534,9.223,7.5184,5.0933,1.0307,8.3349,4.6784,7.954,7.3843,6.4211,11.963,9.2069,6.3737,1.781
7.0495,7.9838,6.9354,7.2711,6.7213,2.3769,3.5987,4.3966,1.0172,5.181,8.2233,5.9598,5.9314,3.6802,5.3086,3.9569,6.1189,2.63
2.6425,3.9455,4.1895,2.8814,3.2771,1.2791,1.7901,4.4454,3.1254,3.1925,1.4391,3.0282,0.70494,1.1426,0.8902,0.96365,4.5537,4.7118
0.043353,0.82761,0.72484,0.53304,0.0029708,0.6152,1.24,1.3494,9.29E-17,0.0085913,0.89626,1.1766,0.49113,0.065234,0.55483,1.725,0.35729,1.60E-15
0.00086621,1.0551,0.3212,1.1286,0.032559,1.8777,0.9342,2.2377,1.18E-16,0.0017996,0.51368,0.2072,0.42379,2.44E-06,1.3243,1.757,0.46397,4.13E-17
0.31025,1.487,3.4225,1.3603,0.10274,2.3366,3.0424,1.4776,0.41745,0.035296,0.32091,0.95947,0.58354,0.04882,2.6098,2.6727,1.3569,0.41014
2.8195,2.6316,1.3379,2.0257,2.0662,1.6246,1.6302,4.4644,0.81442,1.7699,1.6601,1.0306,1.8049,1.4772,1.4084,1.337,4.3178,1.1932
5.6755,4.2867,6.3486,3.737,1.878,1.8667,2.8443,5.3725,4.9773,3.3096,3.1892,3.4259,1.4845,2.6268,2.5309,1.3811,5.9754,1.4429
6.8343,3.547,4.7701,3.1905,2.6254,3.4608,2.6002,8.5994,2.4013,6.8464,5.9168,4.5147,2.4487,4.6049,3.951,5.0125,6.5997,1.885
9.0598,7.3591,7.0597,3.4593,5.1438,7.6322,7.8828,8.4696,6.1009,18.76,3.2378,5.2897,5.2283,5.8123,7.7289,7.5133,7.2082,4.2088
8.5599,6.384,6.0083,7.3183,16.023,8.5917,10.231,6.315,2.343,16.765,7.7781,6.4085,5.7203,7.1796,9.8262,7.4892,7.5049,3.544
11.94,11.452,12.223,12.987,11.97,10.441,13.84,11.431,0.89897,9.3033,4.1752,6.818,7.2534,15.51,9.9723,8.7974,11.912,1.7355
5.5385,8.6049,6.9887,8.3731,3.5084,11.55,11.37,7.1594,1.1089,4.6081,5.8144,8.5385,9.8128,7.931,7.2377,8.4557,5.1224,1.1323
6.6235,9.1354,6.1123,6.5386,6.8194,4.6179,3.6573,7.7733,3.2419,5.5337,7.3734,7.4248,5.0784,8.127,4.1412,4.3573,6.7456,2.0487
2.4874,1.8671,2.1022,4.1154,1.9833,1.3122,1.7667,4.8066,2.9695,7.443,3.0927,2.5055,1.6402,1.2747,0.79408,1.1822,4.1151,1.988
0.0020493,0.64304,0.56367,1.7513,0.00059627,0.97908,1.2367,0.7284,0.0015284,0.0017033,0.96282,0.63188,1.6727,8.09E-09,1.1948,1.1008,0.87915,0.023999
0.0050121,0.96754,0.25694,0.53932,0.00006991,1.0972,0.68519,0,4.17E-18,0.00030042,1.3588,0.66175,1.3757,0.000246,1.4357,2.5076,1.1567,2.06E-05
0.0047224,2.7477,0.97593,1.0413,0.010963,2.1436,1.8863,2.594,0.0025217,0.85988,1.6774,0.40609,1.2054,0.0020307,1.7707,1.4314,2.1714,0.48751
2.4462,3.43,1.3561,2.56,0.66265,1.6422,2.3672,4.8452,0.54802,1.6504,0.64904,2.1882,1.5253,1.1411,1.3684,1.5602,5.6633,0.4839
2.5983,1.6577,5.3772,3.0715,2.1397,1.5,1.1384,5.4621,1.148,3.0826,2.0883,3.4119,2.9761,2.4718,0.76475,2.0957,5.602,2.1744
9.3347,2.7378,3.5691,2.4182,4.3809,2.6064,3.7894,6.3678,2.9513,3.7757,3.7492,3.756,4.6444,4.1898,3.3515,2.6829,6.4407,2.1797
17.617,3.1253,4.5435,2.7196,8.2175,6.1403,4.5888,7.1863,3.6161,10.376,3.2278,3.1106,6.3785,12.157,7.0131,7.0782,7.256,1.4907
11.09,10.834,7.1861,4.3799,7.3452,6.7264,9.6405,15.178,4.3563,12.446,6.2041,8.5097,6.0664,12.216,9.7949,9.2454,10.255,3.0145
8.4214,10.579,9.2221,7.5179,5.5155,10.724,8.4078,7.9133,3.2042,3.7059,7.7334,10.261,9.6822,11.191,11.421,12.639,16.263,1.8424
12.014,8.8546,9.4602,11.531,11.846,11.078,9.7672,0.4929,3.0878,4.1284,7.8148,7.3833,7.9662,5.4804,8.651,8.9854,3.2614,1.5278
5.3076,8.9031,7.2634,2.9809,6.2118,2.9935,3.0744,18.015,3.0952,8.346,7.0657,9.1113,11.657,10.673,4.608,3.1601,8.5587,2.7802
3.9196,4.5865,3.1082,3.6112,1.4308,0.88151,0.57623,5.3251,2.0324,2.1231,2.3103,2.2052,4.2468,0.25315,1.1419,1.3221,4.2974,2.6031
0.00011006,1.4085,0.14064,0.58218,0.26394,0.58776,1.0284,1.5672,0.0013908,0.00257,0.10688,0.55306,0.16621,0.0039249,0.77448,1.7212,1.9422,0.18961
0.00082474,1.1934,0.44364,0.26964,0.00035734,1.6294,1.2488,1.8511,3.10E-18,0.0034491,0.23105,1.2956,0.41386,8.25E-08,1.9211,1.6351,0.85063,4.67E-15
0.0032546,0.48894,1.1243,1.2826,0.11431,1.9952,2.5363,2.3224,0.0042235,0.00056091,0.13884,1.086,2.026,0.032223,1.2622,3.7308,3.3794,2.4961
2.9805,1.0323,1.2521,0.59262,1.9689,2.1512,2.4578,5.5435,1.5017,1.604,2.5746,3.0039,2.1645,1.9357,1.1564,1.9744,4.1565,1.7975
1.6139,2.6058,2.668,5.1617,2.2482,2.1585,2.3708,5.5973,0.84661,5.4647,3.4876,3.033,1.9661,1.0846,1.7906,1.4358,5.2616,2.4164
12.69,5.0327,6.0243,1.2408,3.9734,2.5464,4.0522,5.8511,2.1489,8.1776,7.2689,1.75,4.5726,5.9582,2.4876,2.7765,5.6473,2.6513
16.591,3.6696,6.9036,5.2795,6.4366,3.9648,4.4201,8.0216,6.2166,14.112,4.305,6.2206,4.6424,12.506,5.3313,3.8251,8.4036,7.7838
10.891,7.8114,8.091,8.466,6.8735,11.066,9.5718,8.854,3.1972,9.9977,8.246,7.7511,9.803,8.0133,13.768,10.344,7.5583,5.2862
5.6756,9.1796,9.3164,6.7525,9.7522,11.147,12.948,16.321,2.8046,13.515,7.0531,8.9114,6.2813,13.969,11.625,12.566,4.1588,4.3568
3.2155,10.333,12.379,12.515,13.955,10.433,8.2767,8.9065,1.7863,6.2356,10.145,9.9648,6.3396,9.8755,11.242,9.745,7.7232,4.3577
8.7902,6.291,5.1727,10.532,8.5081,4.5291,3.4696,8.3328,2.1712,10.512,9.1635,5.9424,3.932,6.7107,4.8214,3.2521,6.6619,2.9213
2.4739,1.4523,3.6408,1.757,2.7592,1.4492,1.3002,4.5187,3.0895,3.0601,3.2529,2.3862,1.9004,0.90466,0.54729,1.0516,4.6595,1.2911
0.0079929,0.43555,0.50841,0.098833,1.0579,0.8348,0.3639,2.7714,3.71E-18,0.0014842,0.063741,0.78939,0.22699,0.015676,0.82906,1.4154,2.6703,0.12514
0.00060501,1.4055,0.19321,0.17057,0.00097718,0.96096,1.9424,0.00024391,1.90E-06,0.00023435,0.62336,0.16537,0.94521,0.049078,1.083,1.5691,0.8457,3.84E-18
0.11194,0.93648,0.81103,1.7333,0.046,1.7336,2.0373,1.9516,1.4393,0.75631,0.65659,1.3284,1.4274,0.01566,2.3531,3.2801,2.0462,0.0088303
4.036,3.3599,1.9424,2.9152,0.94536,1.2093,1.645,4.3055,1.1414,1.8223,1.9807,1.3228,1.2334,1.1918,1.1975,2.3059,4.8562,0.56013
3.083,2.3212,5.8667,2.69,2.8905,2.0283,1.885,5.8356,0.91831,4.1505,2.1189,4.2969,2.0792,1.2462,1.3213,2.8905,3.8995,0.63843
8.8271,2.5271,3.2222,5.1043,4.5473,3.7548,3.3337,6.3976,2.8215,10.79,2.8694,3.5095,5.5888,8.2713,3.2838,2.7989,6.1629,3.0678
13.809,7.7313,8.2795,7.73,8.4071,6.2991,5.089,8.3618,4.3402,5.8303,5.9214,3.8966,4.8669,7.929,7.9301,8.1026,7.5637,4.5622
14.38,10.939,5.8901,8.3348,9.8494,10.87,12.993,8.4182,4.7385,11.246,7.5353,5.1557,7.9313,9.3627,10.934,9.8872,13.052,3.0318
6.3714,8.4356,5.8002,8.0073,9.5339,13.593,12.001,12.176,1.5941,17.008,7.8838,8.4537,11.378,9.9102,9.0992,15.478,10.26,2.5431
8.8398,10.54,6.3149,11.418,3.3594,9.4255,9.0905,8.2561,2.4552,11.425,10.512,9.1838,8.0539,5.1953,8.2286,9.1965,8.7041,1.1442
9.212,5.9043,8.5297,8.685,5.994,2.4385,2.772,10.609,1.479,6.2645,7.1545,8.7404,7.5658,6.4352,4.2912,3.7763,7.331,0.94777
4.831,0.64364,3.1801,3.5818,1.679,1.0387,2.3008,5.2464,3.1202,3.0959,3.4825,2.5878,1.3769,1.2314,0.79037,1.3718,4.7074,1.9031
0.019258,0.87178,0.63574,1.093,0.38513,0.95419,0.55991,1.3258,0.03914,0.0069539,0.36705,0.40315,0.34739,0.0046694,1.3025,1.7939,1.3599,0.010409
6.61E-06,0.071023,0.91527,1.0648,0.20952,0.81194,0.32142,0.3622,0.029706,0.00014243,2.4219,0.32083,0.75659,0.093263,2.3749,1.4679,0.45446,0.005355
0.0003674,1.7971,0.98106,0.67146,0.2133,1.7742,2.0768,1.5185,0.3684,0.014155,0.728,0.86811,0.3075,0.10775,1.7362,3.112,2.7509,0.10914
1.2888,2.5881,1.3487,1.76,1.745,1.0551,1.8948,4.4909,1.1527,2.0627,3.0311,2.1231,0.60413,3.0825,1.0572,1.3996,3.4932,1.8406
4.0055,4.549,2.8427,3.892,1.1449,0.9711,2.5451,5.2586,1.1004,4.9436,2.4051,4.8008,1.4393,2.7959,1.2827,3.8779,4.2084,2.2583
7.6509,4.5996,4.4917,4.0701,5.7494,3.1977,3.6064,4.7334,0.85189,13.759,3.7619,4.9413,4.1839,4.6452,4.1049,2.9222,6.3726,2.6254
11.297,6.7141,7.6041,7.7723,4.6295,5.3903,5.2776,7.9853,4.1042,11.187,6.43,5.1187,6.2196,7.317,6.246,5.7724,6.7215,4.2169
15.123,6.3945,4.093,2.2649,9.4412,12.096,11.755,11.43,3.8096,5.1334,7.523,5.9782,9.7753,13.703,11.311,9.9313,11.006,1.7821
6.494,9.6817,8.9687,4.9089,5.2933,9.8613,10.181,6.0712,1.7095,9.8492,3.4515,10.294,7.5637,4.6355,11.189,11.859,6.6222,0.67856
15.096,7.7578,8.5858,8.0897,8.4987,10.195,10.732,6.1885,1.212,6.0719,10.754,6.8304,8.8204,6.5116,11.135,8.9492,3.962,0.91069
7.3441,7.4189,8.0094,4.6254,5.5609,3.4777,2.8937,7.9883,1.9701,7.6763,11.494,8.7412,9.2935,14.738,4.9619,2.6586,6.7855,1.4911
3.1313,1.4366,0.91521,2.174,3.9364,1.213,1.0459,3.1983,3.0455,3.1714,3.9085,2.1245,4.7163,3.17,1.4378,0.83849,4.4669,1.5235
0.33921,0.44538,0.1886,0.79876,0.012275,0.50299,1.0755,2.1907,0.00035827,0.011582,0.41431,0.53716,0.23379,0.0033034,1.257,1.5448,1.436,7.71E-05
0.00010907,0.92336,0.52961,0.69618,0.0023863,1.8715,2.7169,1.34,0.063448,0.00015877,0.48512,0.19131,0.4282,0.021558,1.0391,1.4027,0.72855,0.18711
1.2681,2.3386,1.6261,1.295,0.0033228,2.3002,2.024,2.6653,0.67793,0.078947,0.79275,0.99123,0.56897,0.2627,1.9959,1.2995,1.7844,0.53445
1.0862,1.6058,1.9535,0.88378,1.0929,1.3695,2.0076,4.3267,1.435,1.2575,3.1328,1.9536,1.7263,3.4115,2.3489,1.2151,4.1056,1.0543
2.5194,1.549,3.5036,2.9048,1.8231,1.7764,2.7265,2.5289,2.5404,7.3177,3.015,4.878,2.5323,2.5453,2.0008,1.8307,5.3257,1.1948
7.3114,3.6692,5.0039,4.9253,2.904,2.7725,4.7822,6.8132,1.5883,5.5637,7.0618,5.0691,3.3544,3.5133,3.8421,3.1745,6.6145,2.5464
9.199,4.6155,3.5052,4.7082,6.5918,6.1371,8.6272,7.6554,3.1964,11.467,4.8359,4.6855,2.3491,6.399,5.7365,7.0586,7.3205,4.1244
8.6701,8.0401,8.5672,7.3736,9.2704,11.803,10.032,8.5127,4.1176,5.6605,11.886,7.199,11.772,8.4196,13.283,11.579,11.181,5.092
5.7221,12.227,5.92,8.4351,3.8459,14.292,15.088,9.7783,1.7036,12.541,9.5101,6.8419,11.289,6.5301,9.3737,8.6166,13.502,4.3348
13.526,9.8365,7.0576,10.341,3.5296,10.205,9.9921,6.2393,2.3183,5.223,8.3329,7.8198,11.92,7.3929,9.7197,8.5799,6.7795,2.1065
7.9704,6.3901,10.462,9.0953,12.065,3.1898,3.2733,6.1182,2.3309,5.8753,7.8026,8.8139,6.1194,6.9801,4.4099,3.3205,7.3427,4.4129
0.96632,3.0978,0.9382,2.6529,4.0987,0.62005,1.4032,4.3364,3.6741,2.5022,3.8173,0.79215,2.2249,1.2017,0.96118,1.021,4.6959,2.0899
0.0006255,0.093586,0.49634,0.16683,0.17703,1.275,0.96115,2.0695,3.37E-18,0.012866,0.30461,0.26278,0.17702,0.10373,0.69389,1.2232,1.5702,0.0016842
0.0021382,0.65309,0.37274,0.15973,0.0002511,1.9777,1.8302,0.0031045,3.41E-10,0.00043871,0.69922,0.46952,0.054116,0.00044117,2.2028,2.904,1.9676,0.0035238
0.0010327,0.62258,0.65374,1.522,0.0054036,1.7163,2.0977,1.836,0.087556,0.71266,1.7617,0.44361,0.73182,1.1016,2.3924,1.5924,2.636,1.4265
3.7972,2.1357,1.7116,0.92138,0.83173,1.4515,1.1423,3.7283,1.3642,0.61105,1.4119,1.3364,0.33756,1.2157,1.683,2.0385,4.5427,2.2267
4.0804,4.7134,2.5219,0.95457,0.67674,1.4461,1.7395,5.3012,1.3992,3.1006,1.7959,0.77865,0.98284,3.0634,1.7502,1.5928,4.5002,0.80141
9.2272,4.5989,1.7737,6.8724,2.4535,2.7615,3.6335,6.5299,1.722,4.1672,4.0305,4.7819,3.256,4.9248,2.4486,4.9569,6.3414,2.608
9.3877,5.8194,5.9861,6.0535,9.7969,7.0565,4.607,7.2632,4.6972,4.687,6.4332,6.1097,2.856,5.3863,7.5639,6.8944,8.066,5.1074
9.0274,8.8452,9.9841,6.0684,14.725,10.377,8.5095,7.4304,3.5196,2.5914,7.3213,5.4404,7.7606,5.5032,13.993,11.957,7.8498,2.4066
