BCC-CSM2_370,CanESM5-CanOE_370,CNRM-CM6-1_370,CNRM-CM6-1-HR_370,CNRM-ESM2-1_370,GFDL-ESM4_370,INM-CM4-8_370,INM-CM5-0_370,IPSL-CM6A-LR_370,MRI-ESM2-0_370,BCC-CSM2_585,CanESM5-CanOE_585,CNRM-CM6-1_585,CNRM-CM6-1-HR_585,CNRM-ESM2-1_585,GFDL-ESM4_585,INM-CM4-8_585,INM-CM5-0_585,IPSL-CM6A-LR_585,MRI-ESM2-0_585
1.184,0.12175,1.1219,0.11534,0.90268,0.026196,0.016774,0.015022,0.0048675,0.45517,0.49006,0.28998,0.18204,0.1548,0.56274,0.38814,0.13979,0.97404,0.1242,0.65288
1.0461,0.14488,1.085,0.91848,4.1803,1.3168,0.035375,0.012791,0.29037,0.85112,1.3417,0.36813,3.5549,0.074715,1.2906,0.028459,0.65565,0.13167,1.6137,1.1845
5.4082,0.30284,2.4643,1.4935,2.5656,1.31,0.4934,1.2897,0.66107,1.0942,6.8783,0.26169,4.0323,0.058923,6.2252,2.2596,0.85498,0.25349,0.16897,1.6162
3.9257,2.1359,8.8539,3.9565,4.9553,3.8417,1.2161,2.6522,0.64166,2.3312,5.7211,1.2337,3.4745,0.59431,4.5886,5.7513,2.397,2.0692,1.5754,2.5169
3.9221,4.3985,4.1614,1.1667,6.0256,5.9632,4.1041,2.6692,5.8106,11.27,3.6515,9.5017,4.1195,2.6186,9.8759,0.64369,4.8574,2.2122,3.4396,2.859
7.8642,9.8773,7.9723,3.9023,7.7417,7.5835,4.1014,2.3756,5.0984,2.8395,1.4822,8.5539,5.3694,5.0193,7.9502,8.1511,4.1658,5.3522,3.9869,2.5705
8.7921,6.679,5.1253,4.3865,5.7741,10.688,6.2476,5.5229,4.0298,0.99566,11.054,3.6132,8.4935,7.882,10.161,4.6572,5.7591,3.5475,6.4546,2.077
2.7496,2.2221,12.814,3.4099,3.8829,3.533,2.6766,2.7891,7.3678,2.1654,5.2785,4.3267,2.6327,3.6304,2.3059,3.6698,2.7789,5.2201,3.8094,4.7469
1.3773,1.2665,5.4475,1.8986,0.79195,3.1396,1.3779,3.251,0.3792,2.9156,1.0856,1.8636,6.0057,4.8285,7.7984,2.5099,1.0225,1.2612,3.2286,1.896
0.41847,0.20804,4.007,1.5002,1.5848,4.1648,0.66386,0.56568,0.008761,1.3774,1.2014,0.29571,2.8576,0.69246,2.2022,1.522,0.33541,0.44618,1.5595,0.39667
0.074737,0.13318,0.58147,0.50368,0.70972,1.8175,1.027,0.052473,0.37274,1.1674,0.46303,0.28948,0.43679,0.23224,0.62273,0.76127,0.023905,0.2173,0.068605,0.77867
0.19087,0.24342,0.18167,0.01215,0.049018,1.0192,0.15243,0.12589,0.0020364,1.2076,0.54562,0.82334,0.22804,0.11432,1.5364,0.82314,0.00083187,0.63051,0.60796,0.20546
0.95242,0.44843,1.4081,0.031668,0.68288,0.75166,0.10408,0.17157,0.02328,1.1494,0.88301,0.015933,0.10268,0.029628,1.6804,0.46568,0.043154,0.1691,0.22743,1.4187
2.8521,0.66039,2.9069,0.059617,2.6167,0.72969,0.14214,0.34059,0.94606,0.97822,0.60027,0.10014,1.7885,0.86763,1.4671,1.2791,0.33285,0.54238,0.01836,1.8627
7.1758,0.10832,3.1301,1.2985,9.3538,1.0553,0.86423,1.6632,0.71135,1.7569,4.0336,0.21586,8.3557,0.72751,8.5206,3.6782,0.51017,1.2512,0.095602,2.5896
1.1975,1.481,5.6923,2.4257,7.284,1.5826,1.7997,2.4303,0.79562,1.6818,2.8015,0.60905,4.8911,3.7367,4.0911,3.5213,2.5061,1.4294,1.3857,0.94101
